REF,PTT,D_DATE,LQ,LAT,LON,ALT_LAT,ALT_LON,N_MESS,N_MESS_120,BEST_LEVEL,PASS_DUR,FREQ,V_MASK,ALT,EST_SPEED,KM_FROM_HOME,IQ,NOPS,DELETED,ACTUAL_PTT,ERROR_RADIUS,SEMI_MAJOR_AXIS,SEMI_MINOR_AXIS,ELLIPSE_ORIENTATION,HDOP,SATELLITE,DIAG_ID
ct151-367-BAT3-15,158375,8/18/2019,-2,44.16787,-161.49211,44.16787,-161.49211,2,0,-126,45,401677822.4,0,,0.54,3365.869,8,3,,158375,949,3414,263,69,2666,MC,123591745
ct151-367-BAT3-15,158375,8/18/2019,-1,44.17948,-161.45719,44.17948,-161.45718,3,0,-124,83,401677791.4,0,,0.7,3363.077,8,3,,158375,2599,6082,1110,8,1995,MA,123591746
ct151-367-BAT3-15,158375,8/18/2019,-1,44.18463,-161.45547,44.18463,-161.45547,3,0,-131,83,401677792.3,20,,,,6,3,,158375,2153,4453,1040,28,1392,NN,123591747
ct151-367-BAT3-15,158375,8/18/2019,-2,44.17024,-161.46108,44.17024,-161.46107,1,0,-134,0,401677791.9,0,,0.35,3363.39,8,3,,158375,7673,12990,4531,57,3486,MC,123591748
ct151-367-BAT3-15,158375,8/18/2019,-1,44.23408,-161.3644,44.23408,-161.3644,3,0,-123,88,401677848.4,0,,0.3,3355.661,0,3,,158375,1958,33554,114,108,3836,MC,123613408
ct151-367-BAT3-15,158375,8/19/2019,-2,44.14083,-161.30874,44.14083,-161.30875,1,0,-129,0,401677826.3,0,,1.52,3351.235,8,3,,158375,4006,13284,1207,95,7628,NK,123688402
ct151-367-BAT3-15,158375,8/19/2019,-1,44.10523,-161.16206,44.10523,-161.16206,3,0,-129,81,401677835.1,0,,1.78,3339.524,8,3,,158375,725,1688,311,21,979,MC,123688403
ct151-367-BAT3-15,158375,8/19/2019,-1,44.12158,-161.12886,44.12158,-161.12886,3,0,-124,89,401677826.1,0,,0.56,3336.867,8,3,,158375,2599,16917,399,73,1935,MA,123688404
ct151-367-BAT3-15,158375,8/19/2019,-2,44.12352,-161.12245,44.12352,-161.12245,2,0,-126,41,401677838,0,,0.42,3336.355,7,3,,158375,3158,9376,1063,96,2217,MC,123688405
ct151-367-BAT3-15,158375,8/19/2019,-2,44.1028,-160.8556,44.1028,-160.8556,2,0,-130,123,401677854.6,0,,1.01,3315.026,8,3,,158375,1388,9421,204,178,3915,NN,123709341
ct151-367-BAT3-15,158375,8/19/2019,0,44.04256,-160.80293,44.04256,-160.80293,4,1,-115,131,401677836.2,0,,0.98,3310.807,58,3,,158375,5077,128153,201,100,2473,MA,123718172
ct151-367-BAT3-15,158375,8/20/2019,-1,44.08228,-160.62295,44.08228,-160.62296,3,0,-131,88,401677809.1,0,,1.8,3296.419,8,2,,158375,6194,67278,570,94,5668,NP,123767425
ct151-367-BAT3-15,158375,8/20/2019,0,44.0317,-160.7124,44.0317,-160.7124,4,0,-128,125,401677851.9,0,,2.02,3303.561,46,3,,158375,10814,440308,265,102,4512,SR,123767426
ct151-367-BAT3-15,158375,8/20/2019,-2,44.01208,-160.75622,44.01208,-160.75623,2,0,-128,41,401677855.3,0,,0.9,3307.067,8,2,,158375,2651,6459,1088,18,1951,NN,123770419
ct151-367-BAT3-15,158375,8/20/2019,-1,43.98143,-160.79911,43.98143,-160.7991,3,0,-129,91,401677837.1,0,,0.7,3310.502,8,3,,158375,1830,11886,281,92,2611,NN,123794632
ct151-367-BAT3-15,158375,8/20/2019,-2,43.77247,-161.05882,43.77247,-161.05882,1,0,-137,0,401677832.1,20,,,,8,3,,158375,8962,14566,5513,72,9123,NN,123809767
ct151-367-BAT3-15,158375,8/20/2019,0,44.17747,-160.61393,44.17747,-160.61394,4,0,-127,125,401677848.6,0,,0.48,3295.757,48,3,,158375,28017,589593,1331,99,5894,MC,123815952
ct151-367-BAT3-15,158375,8/20/2019,-1,44.18997,-160.6097,44.18997,-160.6097,3,0,-125,77,401677883.4,0,,0.45,3295.429,6,2,,158375,6008,14306,2522,157,2235,MA,123822144
ct151-367-BAT3-15,158375,8/21/2019,-1,44.18448,-160.46416,44.18448,-160.46416,4,0,-127,83,401677800.8,0,,0.59,3283.807,8,3,,158375,2759,8023,948,8,1855,NP,123889450
ct151-367-BAT3-15,158375,8/21/2019,-2,44.19588,-160.44388,44.19588,-160.44388,1,0,-135,0,401677828.3,0,,1.08,3282.2,6,3,,158375,2223,2499,1977,29,3622,NK,123889451
ct151-367-BAT3-15,158375,8/21/2019,-1,44.14943,-160.50962,44.14943,-160.50961,3,0,-131,89,401677834.5,0,,0.85,3287.404,8,2,,158375,3644,29534,449,98,2835,SR,123889452
ct151-367-BAT3-15,158375,8/21/2019,-2,44.15123,-160.47678,44.15123,-160.47678,1,0,-132,0,401677818.5,0,,0.39,3284.782,8,3,,158375,7943,15042,4194,95,6181,MC,123889453
ct151-367-BAT3-15,158375,8/21/2019,-2,44.07321,-160.35903,44.07321,-160.35902,2,0,-133,40,401677829.6,0,,0.84,3275.308,8,3,,158375,7079,22800,2197,77,7810,SR,123904591
ct151-367-BAT3-15,158375,8/21/2019,-1,43.918,-160.38105,43.918,-160.38104,3,1,-119,118,401677827.6,0,,1.04,3276.996,8,2,,158375,714,1262,403,53,517,MC,123923475
ct151-367-BAT3-15,158375,8/21/2019,-1,43.8869,-160.38588,43.8869,-160.38588,3,0,-127,91,401677819.5,0,,0.73,3277.38,8,3,,158375,2212,10305,474,125,1937,MA,123923476
ct151-367-BAT3-15,158375,8/21/2019,-2,43.87892,-160.3864,43.87892,-160.3864,1,0,-133,0,401677827.3,0,,0.37,3277.421,6,3,,158375,2958,5539,1579,118,2982,NN,123923477
ct151-367-BAT3-15,158375,8/22/2019,-2,43.91937,-160.42596,43.91937,-160.42596,2,0,-135,84,401677860.2,0,,0.84,3280.599,8,3,,158375,3423,26163,447,75,5458,SR,123970506
ct151-367-BAT3-15,158375,8/22/2019,-2,43.9033,-160.42038,43.9033,-160.42038,1,0,-138,0,401677846.4,20,,,,8,3,,158375,3017,8164,1114,77,6815,SR,123980368
ct151-367-BAT3-15,158375,8/22/2019,-2,43.86361,-160.33559,43.86361,-160.33559,2,0,-130,44,401677828.3,0,,1.19,3273.343,6,3,,158375,1796,14347,224,59,4666,NN,123980369
ct151-367-BAT3-15,158375,8/22/2019,-2,43.85567,-160.29142,43.85567,-160.29143,1,0,-128,0,401677779,0,,0.78,3269.797,8,3,,158375,2146,5295,869,62,5451,MA,123980370
ct151-367-BAT3-15,158375,8/22/2019,-2,43.84595,-160.27242,43.84595,-160.27242,1,0,-130,0,401677775.7,0,,0.6,3268.27,8,2,,158375,2187,4205,1137,65,6181,MC,123980371
ct151-367-BAT3-15,158375,8/22/2019,-2,43.74502,-160.13367,43.74502,-160.13367,1,0,-138,0,401677801.2,0,,0.9,3257.119,8,3,,158375,3678,5082,2661,82,10399,SR,124007190
ct151-367-BAT3-15,158375,8/22/2019,-2,43.77279,-160.03131,43.77279,-160.03131,2,0,-127,41,401677847,20,,0.82,3274.221,7,3,,158375,5001,306138,81,100,14144,NN,124024435
ct151-367-BAT3-15,158375,8/22/2019,-2,43.83263,-160.34652,43.83263,-160.34653,2,0,-125,83,401677825.1,0,,0.82,3274.221,0,2,,158375,349,1783,68,111,939,MC,124024436
ct151-367-BAT3-15,158375,8/22/2019,-1,43.83079,-160.36707,43.83079,-160.36707,3,0,-124,124,401677826.7,20,,,,5,3,,158375,692,7664,62,93,1165,MB,124024437
ct151-367-BAT3-15,158375,8/23/2019,-2,43.98496,-160.45868,43.98496,-160.45868,1,0,-132,0,401677766.5,0,,0.85,3283.236,0,2,,158375,5423,9463,3107,74,9197,MC,124096054
ct151-367-BAT3-15,158375,8/23/2019,-1,43.79611,-160.10733,43.79611,-160.10733,3,0,-126,85,401677807.1,0,,1.15,3255.005,8,3,,158375,4598,67890,311,80,2815,SR,124126089
ct151-367-BAT3-15,158375,8/23/2019,-1,43.859,-160.09893,43.859,-160.09892,3,0,-129,82,401677847.6,20,,,,7,3,,158375,7260,61784,853,88,4617,NN,124144572
ct151-367-BAT3-15,158375,8/23/2019,-1,43.88958,-160.19932,43.88958,-160.19933,3,0,-135,85,401677852.3,0,,0.74,3262.414,6,3,,158375,6098,36920,1007,79,3967,MB,124144573
ct151-367-BAT3-15,158375,8/23/2019,-2,43.88727,-160.20798,43.88727,-160.20798,1,0,-122,0,401677858.2,0,,0.36,3263.107,6,3,,158375,6256,19019,2057,80,4096,MA,124144574
ct151-367-BAT3-15,158375,8/24/2019,-2,43.87794,-160.15296,43.87794,-160.15295,1,0,-132,0,401677815.1,0,,1.33,3258.689,8,3,,158375,7595,17300,3334,77,7028,NP,124186836
ct151-367-BAT3-15,158375,8/24/2019,-2,43.73378,-160.15039,43.73378,-160.15039,2,0,-132,120,401677847.6,0,,1.44,3258.466,7,3,,158375,2578,46190,143,63,7286,NK,124193995
ct151-367-BAT3-15,158375,8/24/2019,-1,43.76267,-160.20716,43.76267,-160.20715,3,2,-118,82,401677820.6,0,,0.34,3263.027,8,3,,158375,2205,31186,155,80,2423,MC,124208384
ct151-367-BAT3-15,158375,8/24/2019,-2,43.759,-160.20385,43.759,-160.20386,1,0,-131,0,401677833.7,0,,0.34,3262.763,7,3,,158375,4194,9797,1794,82,3273,MB,124208385
ct151-367-BAT3-15,158375,8/24/2019,-2,43.75689,-160.19834,43.75689,-160.19833,1,0,-135,0,401677821.7,0,,0.64,3262.318,6,2,,158375,3288,6469,1670,80,3627,MA,124208386
ct151-367-BAT3-15,158375,8/24/2019,-2,44.01321,-159.97569,44.01321,-159.9757,2,0,-130,90,401677841,0,,-1,3254.955,0,3,,158375,11075,90286,1358,76,2363,MC,124260739
ct151-367-BAT3-15,158375,8/24/2019,-1,43.96829,-160.10575,43.96829,-160.10574,3,0,-130,90,401677831.4,0,,-1,3254.955,8,3,,158375,2517,17407,364,74,2255,NK,124260740
ct151-367-BAT3-15,158375,8/24/2019,-1,43.94019,-160.07932,43.94019,-160.07932,3,1,-115,79,401677805.4,0,,0.94,3252.817,8,3,,158375,6236,64262,605,108,1793,MA,124260741
ct151-367-BAT3-15,158375,8/25/2019,-2,44.02173,-160.25711,44.02173,-160.25711,2,0,-134,45,401677773.4,0,,0.57,3267.116,8,2,,158375,7209,33753,1539,81,4572,NP,124299603
ct151-367-BAT3-15,158375,8/25/2019,-2,44.0132,-160.29283,44.0132,-160.29283,1,0,-135,0,401677843.5,0,,0.41,3269.969,7,3,,158375,8619,16214,4581,86,6688,NK,124313612
ct151-367-BAT3-15,158375,8/25/2019,-2,44.16499,-160.12793,44.16499,-160.12793,2,0,-135,85,401677828.7,20,,,,0,2,,158375,12221,454806,328,101,9008,NK,124367931
ct151-367-BAT3-15,158375,8/25/2019,0,44.19637,-160.03903,44.19637,-160.03903,4,0,-124,132,401677842.5,0,,0.55,3249.893,56,3,,158375,2072,13535,317,112,1038,NN,124367932
ct151-367-BAT3-15,158375,8/25/2019,-1,44.18942,-160.07028,44.18942,-160.07028,3,1,-114,80,401677830.5,0,,0.43,3252.375,8,3,,158375,2572,53950,122,100,2573,MC,124389579
ct151-367-BAT3-15,158375,8/25/2019,-2,44.18546,-160.07344,44.18546,-160.07344,2,0,-133,86,401677848.2,0,,0.59,3252.622,6,2,,158375,1481,5526,397,99,4179,MB,124389580
ct151-367-BAT3-15,158375,8/25/2019,-2,44.14039,-159.88235,44.14039,-159.88235,2,0,-129,86,401677806.9,20,,,,6,3,,158375,3279,9829,1094,108,1583,NN,124389581
ct151-367-BAT3-15,158375,8/25/2019,-2,44.21994,-160.17977,44.21994,-160.17976,2,0,-127,84,401677798.5,20,,,,6,3,,158375,6510,40829,1038,80,2781,MA,124389582
ct151-367-BAT3-15,158375,8/26/2019,0,44.28701,-160.16356,44.28701,-160.16356,4,0,-135,124,401677793.6,0,,0.75,3259.977,58,3,,158375,7198,64234,806,83,3580,NP,124407476
ct151-367-BAT3-15,158375,8/26/2019,0,44.2968,-159.97751,44.2968,-159.97751,4,0,-124,118,401677848.2,20,,,,47,3,,158375,13903,247256,781,113,3855,SR,124424637
ct151-367-BAT3-15,158375,8/26/2019,-1,44.33223,-160.05659,44.33223,-160.0566,3,0,-129,84,401677819.7,0,,1.35,3251.544,6,3,,158375,3711,7633,1804,71,1671,MA,124424638
ct151-367-BAT3-15,158375,8/26/2019,-2,44.33495,-160.05712,44.33495,-160.05711,1,0,-129,0,401677827.2,20,,,,8,3,,158375,8394,12591,5595,81,3020,MC,124428140
ct151-367-BAT3-15,158375,8/26/2019,-1,44.26154,-160.08173,44.26154,-160.08173,3,0,-125,86,401677849,0,,1.83,3253.409,6,3,,158375,6292,80198,493,81,2335,NN,124428141
ct151-367-BAT3-15,158375,8/26/2019,-2,44.26145,-160.08259,44.26145,-160.0826,1,0,-132,0,401677844.3,0,,0.91,3253.479,6,2,,158375,6259,57569,680,81,2323,MB,124428142
ct151-367-BAT3-15,158375,8/26/2019,-2,44.29871,-160.01746,44.29871,-160.01746,1,0,-137,0,401677805.4,0,,1.01,3248.359,8,3,,158375,16530,22769,12000,94,8676,NP,124460182
ct151-367-BAT3-15,158375,8/26/2019,-2,44.29842,-160.00555,44.29842,-160.00555,1,0,-137,0,401677806.2,20,,,,8,3,,158375,15411,17275,13746,65,9906,NN,124474993
ct151-367-BAT3-15,158375,8/26/2019,-2,44.4436,-159.93938,44.4436,-159.93938,2,0,-128,80,401677836.1,20,,,,6,3,,158375,13833,92570,2067,119,5693,MA,124474994
ct151-367-BAT3-15,158375,8/26/2019,1,44.57106,-159.95652,44.57106,-159.95651,4,2,-115,129,401677840.9,0,,1.6,3244.207,58,3,,158375,1259,6686,236,113,641,MC,124486431
ct151-367-BAT3-15,158375,8/26/2019,-1,44.57766,-159.96788,44.57766,-159.96788,3,0,-129,126,401677849.6,20,,,,7,3,,158375,1480,22194,98,100,1304,MB,124486432
ct151-367-BAT3-15,158375,8/26/2019,-2,44.58364,-159.98747,44.58364,-159.98747,2,0,-137,41,401677844.3,0,,1.85,3246.699,6,3,,158375,1822,12284,270,98,1140,NN,124486433
ct151-367-BAT3-15,158375,8/26/2019,-2,44.61422,-159.98665,44.61422,-159.98665,2,0,-129,41,401677872.1,0,,2.32,3246.729,6,3,,158375,3353,9302,1208,77,1718,MA,124486434
ct151-367-BAT3-15,158375,8/27/2019,-2,45.43121,-159.7631,45.43121,-159.7631,1,0,-140,0,401677737.2,0,,1.26,3233.035,8,3,,158375,13140,20375,8473,79,9524,NN,124550802
ct151-367-BAT3-15,158375,8/27/2019,-2,45.449,-159.82647,45.449,-159.82648,1,0,-137,0,401677822.4,0,,0.89,3238.089,8,3,,158375,9115,18786,4422,21,25781,SR,124584714
ct151-367-BAT3-15,158375,8/27/2019,-9,44.67787,-160.02443,44.67787,-160.02443,3,0,-125,82,401677839.6,20,,,,38,2,,158375,3461,72775,164,109,9786,NK,124588368
ct151-367-BAT3-15,158375,8/27/2019,-2,45.3021,-159.75513,45.3021,-159.75513,1,0,-135,0,401677862.2,0,,2.07,3231.622,7,3,,158375,32343,81087,12900,26,26084,MA,124599308
ct151-367-BAT3-15,158375,8/27/2019,-2,45.38914,-159.74193,45.38914,-159.74193,1,0,-135,0,401677879.6,20,,,,8,3,,158375,46109,112014,18979,27,26308,NN,124599309
ct151-367-BAT3-15,158375,8/28/2019,-2,44.68378,-159.71629,44.68378,-159.7163,2,0,-132,45,401677829.8,0,,1.43,3225.571,8,3,,158375,35854,267361,4808,94,8158,NP,124651741
ct151-367-BAT3-15,158375,8/28/2019,-2,44.69383,-159.71975,44.69383,-159.71976,2,0,-133,0,401677846.8,0,,1.74,3225.883,7,3,,158375,30103,124981,7250,90,7433,NK,124662597
ct151-367-BAT3-15,158375,8/28/2019,-1,44.77784,-159.92769,44.77784,-159.92769,3,0,-124,83,401677809.4,0,,1.77,3242.636,8,3,,158375,2285,24313,214,94,1411,NK,124687916
ct151-367-BAT3-15,158375,8/28/2019,-2,44.74966,-159.89777,44.74966,-159.89777,2,0,-133,40,401677857.3,0,,0.34,3240.166,8,3,,158375,1958,7213,531,46,4742,MA,124687917
ct151-367-BAT3-15,158375,8/28/2019,0,44.68433,-159.78009,44.68433,-159.78009,4,0,-125,121,401677805.8,0,,0.76,3230.619,48,3,,158375,5693,46390,698,70,2614,MA,124709492
ct151-367-BAT3-15,158375,8/28/2019,-1,44.68365,-159.64858,44.68365,-159.64857,3,0,-124,90,401677815.1,0,,0.75,3220.213,8,3,,158375,6776,90738,506,100,2971,MC,124723606
ct151-367-BAT3-15,158375,8/29/2019,-2,44.70637,-159.5893,44.70637,-159.5893,1,0,-131,0,401677834,0,,1.47,3215.616,8,3,,158375,27212,39043,18966,84,6795,NP,124768964
ct151-367-BAT3-15,158375,8/29/2019,-2,44.71049,-159.78633,44.71049,-159.78633,2,0,-135,43,401677806.9,0,,1.77,3231.211,8,3,,158375,9234,32250,2644,37,3869,NP,124772518
ct151-367-BAT3-15,158375,8/29/2019,-1,44.68043,-159.75377,44.68043,-159.75377,3,0,-127,84,401677824.5,0,,0.77,3228.522,7,3,,158375,846,3590,199,129,924,SR,124779625
ct151-367-BAT3-15,158375,8/29/2019,-1,44.6498,-159.75729,44.6498,-159.7573,3,3,-115,83,401677850.2,0,,0.5,3228.689,7,3,,158375,817,4527,147,52,1296,MC,124783152
ct151-367-BAT3-15,158375,8/29/2019,-1,44.60287,-159.83593,44.60287,-159.83594,3,0,-132,86,401677871.1,20,,,,8,3,,158375,1962,8426,456,144,3516,NN,124829023
ct151-367-BAT3-15,158375,8/29/2019,-1,44.51918,-159.77777,44.51918,-159.77777,3,0,-130,86,401677838.7,0,,0.43,3229.871,6,3,,158375,587,686,502,2,1211,MA,124829024
ct151-367-BAT3-15,158375,8/30/2019,-1,44.3965,-159.81458,44.3965,-159.81458,3,0,-133,77,401677843.9,0,,1.08,3232.44,8,3,,158375,3837,26557,554,94,5922,NP,124881627
ct151-367-BAT3-15,158375,8/30/2019,-2,44.42087,-159.74317,44.42087,-159.74316,2,0,-136,41,401677758.3,0,,1.64,3226.831,8,3,,158375,3016,6813,1335,114,3509,SR,124884996
ct151-367-BAT3-15,158375,8/30/2019,-2,44.52464,-159.85179,44.52464,-159.85179,2,0,-123,41,401677855.3,20,,,,6,3,,158375,2312,9935,538,108,3077,MA,124901667
ct151-367-BAT3-15,158375,8/30/2019,-1,44.45061,-159.71142,44.45061,-159.71143,3,0,-132,81,401677821.8,20,,,,7,3,,158375,4285,23114,794,96,4517,NN,124901668
ct151-367-BAT3-15,158375,8/30/2019,-2,44.49992,-159.97097,44.49992,-159.97096,2,0,-123,39,401677804.5,0,,1.19,3245.146,8,3,,158375,5846,11179,3056,74,3147,MC,124901669
ct151-367-BAT3-15,158375,8/30/2019,-2,44.45545,-160.8564,44.45545,-160.8564,1,0,-132,0,401677924.6,20,,,,0,3,,158375,22190,42737,11521,76,9108,MC,124937787
ct151-367-BAT3-15,158375,8/30/2019,0,44.64289,-160.73384,44.64289,-160.73384,4,0,-121,120,401677807.1,20,,,,48,3,,158375,24528,0,517,101,4268,NN,124944406
ct151-367-BAT3-15,158375,8/30/2019,-2,44.54206,-160.33423,44.54206,-160.33423,1,1,-115,0,401677842.2,20,,,,5,2,,158375,41465,446753,3848,100,10199,MC,124944407
ct151-367-BAT3-15,158375,8/31/2019,-2,44.59286,-159.25242,44.59286,-159.25243,2,0,-131,41,401677956.6,0,,0.54,3188.491,7,2,,158375,24997,432502,1444,79,8550,NK,125000177
ct151-367-BAT3-15,158375,8/31/2019,-2,44.58791,-158.89637,44.58791,-158.89638,1,0,-132,0,401677962.6,20,,,,8,3,,158375,9369,36431,2409,80,8823,NN,125006959
ct151-367-BAT3-15,158375,8/31/2019,-1,44.53255,-159.8751,44.53255,-159.8751,3,0,-130,131,401677814.8,20,,,,6,3,,158375,10947,103933,1152,56,4674,MC,125006960
ct151-367-BAT3-15,158375,8/31/2019,-2,44.53511,-159.23154,44.53511,-159.23154,1,0,-129,0,401677825.8,0,,1.4,3186.601,8,3,,158375,14791,28665,7632,76,6315,MC,125020530
